species,group,Exposure
Niceforonia_elassodiscus,Amphibians,0.343934658
Niceforonia_lucida,Amphibians,3.986946398
Niceforonia_nigrovittata,Amphibians,0.628246418
Nicotiana_alata,Plants,1.508896261
Nicotiana_colossea,Plants,2.304921065
Nicotiana_glauca,Plants,0.871911295
Nicotiana_langsdorffii,Plants,0.728733252
Nicotiana_longiflora,Plants,0.450869836
Nicotiana_paniculata,Plants,1.253467675
Nicotiana_rustica,Plants,0.717346
Nicotiana_tomentosa,Plants,1.132528714
Nicotiana_undulata,Plants,1.267606017
Nidema_ottonis,Plants,0.603603785
Nidularium_billbergioides,Plants,1.820033351
Nidularium_itatiaiae,Plants,1.732279706
Nidularium_rubens,Plants,2.304921065
Nidularium_rutilans,Plants,0.259804796
Niedenzuella_castanea,Plants,16.23540844
Niedenzuella_glabra,Plants,1.979777462
Niedenzuella_mater-dei,Plants,0.498673823
Niedenzuella_peruviana,Plants,0.910640055
Niedenzuella_poeppigiana,Plants,0.774665495
Niedenzuella_sericea,Plants,0.767102204
Niedenzuella_stannea,Plants,0.959835655
Niedenzuella_suaveolens,Plants,0.416247299
Nierembergia_browallioides,Plants,14.44803896
Nietneria_corymbosa,Plants,0.405186417
Ninia_hudsoni,Reptiles,0.641000294
Niphidium_albopunctatissimum,Plants,1.534470699
Niphidium_anocarpos,Plants,1.104437864
Niphidium_carinatum,Plants,0.601437372
Niphidium_longifolium,Plants,0.131415587
Niphidium_mortonianum,Plants,0.334643623
Niphidium_rufosquamatum,Plants,0.875555226
Niphogeton_magna,Plants,7.503722505
Nissolia_fruticosa,Plants,0.983472078
Noblella_duellmani,Amphibians,0.642878925
Noblella_heyeri,Amphibians,0.376423828
Noblella_lochites,Amphibians,4.901503948
Noblella_myrmecoides,Amphibians,0.563859126
Noblella_naturetrekii,Amphibians,6.03306425
Noblella_personina,Amphibians,0.285368221
Noctilio_albiventris,Mammals,0.923733577
Noctilio_leporinus,Mammals,0.931104634
Nohawilliamsia_pirarensis,Plants,4.488432985
Noisettia_frangulaefolia,Plants,2.304921065
Noisettia_orchidiflora,Plants,1.411152486
Nolana_humifusa,Plants,0.584217973
Nomonyx_dominicus,Birds,1.950769226
Nomopyle_dodsonii,Plants,1.043744224
Nomopyle_peruviana,Plants,2.763713269
Nonnula_amaurocephala,Birds,0.254982335
Nonnula_brunnea,Birds,0.780161568
Nonnula_rubecula,Birds,0.835338403
Nonnula_ruficapilla,Birds,1.124079109
Nonnula_sclateri,Birds,0.403978658
Norantea_goyasensis,Plants,0.571285501
Nordenstamia_rimachiana,Plants,0.83219071
Notharchus_hyperrhynchus,Birds,0.961279757
Notharchus_macrorhynchos,Birds,1.66069787
Notharchus_ordii,Birds,1.023853825
Notharchus_tectus,Birds,1.186003601
Nothobaccharis_candolleana,Plants,7.503722505
Nothocercus_bonapartei,Birds,1.040623382
Nothocercus_julius,Birds,0.559996812
Nothocercus_nigrocapillus,Birds,1.053887576
Nothocrax_urumutum,Birds,0.571146329
Notholaena_pohliana,Plants,0.694474528
Notholaena_sulphurea,Plants,1.203275359
Nothoprocta_ornata,Birds,1.483312435
Nothoprocta_pentlandii,Birds,5.613528962
Nothoprocta_taczanowskii,Birds,1.08640568
Nothoscordum_andicola,Plants,0.627476992
Nothoscordum_capivarinum,Plants,1.99590436
Nothoscordum_exile,Plants,2.304921065
Nothotalisia_peruviana,Plants,0.624381735
Nothura_boraquira,Birds,0.720713707
Nothura_darwinii,Birds,4.181528504
Noticastrum_argenteum,Plants,4.251991558
Noticastrum_marginatum,Plants,1.145756485
Notoligotrichum_trichodon,Plants,2.137313651
Notomabuya_frenata,Reptiles,0.974970004
Notopleura_acuta,Plants,0.596101298
Notopleura_aequatoriana,Plants,0.986558857
Notopleura_capacifolia,Plants,0.716234774
Notopleura_cincinalis,Plants,1.400606876
Notopleura_congesta,Plants,0.558369196
Notopleura_crassa,Plants,1.53503702
Notopleura_dukei,Plants,0.022403856
Notopleura_epiphytica,Plants,2.256252657
Notopleura_hypolaevis,Plants,1.184555962
Notopleura_iridescens,Plants,0.656521746
Notopleura_lateralis,Plants,2.042861849
Notopleura_lateriflora,Plants,0.868685129
Notopleura_longipedunculoides,Plants,0.506937878
Notopleura_longissima,Plants,3.937122727
Notopleura_obtusa,Plants,0.569761588
Notopleura_parasiggersiana,Plants,0.898178262
Notopleura_perpapillifera,Plants,3.116976471
Notopleura_pilosula,Plants,0.324918658
Notopleura_pithecobia,Plants,0.897753676
Notopleura_sandwithiana,Plants,1.907465291
Notopleura_siggersiana,Plants,0.604153858
Notopleura_tapajozensis,Plants,0.725022983
Notopleura_thesceloantha,Plants,0.592525875
Notopleura_tolimensis,Plants,1.756421973
Notopleura_triaxillaris,Plants,0.971679726
Notopleura_uliginosa,Plants,0.658193015
Notopora_auyantepuiensis,Plants,0.357217842
Notopora_cardonae,Plants,1.261950593
Nototriche_alternata,Plants,0.74858942
Nototriche_aretioides,Plants,1.255723241
Nototriche_argentea,Plants,0.750604037
Nototriche_castelnaeana,Plants,5.761613361
Nototriche_ellipticifolia,Plants,7.503722505
Nototriche_flabellata,Plants,0.787946621
Nototriche_jamesonii,Plants,0.307083014
Nototriche_longirostris,Plants,1.160203981
Nototriche_meyenii,Plants,0.575557669
Nototriche_nigrescens,Plants,3.049966465
Nototriche_ovalifolia,Plants,7.503722505
Nototriche_pseudopichensis,Plants,7.503722505
Nototriche_pygmaea,Plants,2.19987127
Nototriche_sepaliloba,Plants,7.503722505
Nototriche_sulphurea,Plants,1.255723241
Nototriche_ulophylla,Plants,7.503722505
Nototriche_vargasii,Plants,9.953529164
Notylia_aromatica,Plants,1.174787596
Notylia_barkeri,Plants,1.284909718
Notylia_bungerothii,Plants,1.736756672
Notylia_durandiana,Plants,7.82079458
Notylia_ecuadorensis,Plants,4.425840287
Notylia_longispicata,Plants,19.8756649
Notylia_peruviana,Plants,1.066876937
Notylia_sagittifera,Plants,2.488251314
Novenia_acaulis,Plants,5.698782124
Numenius_phaeopus_N,Birds,2.415914619
Numenius_phaeopus_R,Birds,1.021789556
Nyctanassa_violacea_R,Birds,2.054928167
Nyctibius_aethereus,Birds,0.984339298
Nyctibius_grandis,Birds,0.91596276
Nyctibius_griseus,Birds,0.911990454
Nyctibius_leucopterus,Birds,1.063971722
Nyctibius_maculosus,Birds,1.585821282
Nycticalanthus_speciosus,Plants,3.737084265
Nycticorax_nycticorax_R,Birds,1.002216587
Nyctidromus_albicollis,Birds,0.991211089
Nyctidromus_anthonyi,Birds,3.105267373
Nyctimantis_rugiceps,Amphibians,1.352017054
Nyctinomops_aurispinosus,Mammals,1.932931607
Nyctinomops_laticaudatus,Mammals,0.971480496
Nyctinomops_macrotis,Mammals,0.917667068
Nyctiphrynus_ocellatus,Birds,1.170331077
Nyctipolus_nigrescens,Birds,1.029356611
Nyctiprogne_leucopyga,Birds,0.982139113
Nymphaea_ampla,Plants,2.65299695
Nymphaea_belophylla,Plants,1.096933888
Nymphaea_conardii,Plants,2.705083089
Nymphaea_lingulata,Plants,1.07780857
Nymphaea_potamophila,Plants,0.999899071
Nymphaea_rudgeana,Plants,1.441245692
Nymphargus_anomalus,Amphibians,0.339436657
Nymphargus_cariticommatus,Amphibians,0.007055174
Nymphargus_chancas,Amphibians,2.005722052
Nymphargus_cochranae,Amphibians,2.177306215
Nymphargus_colomai,Amphibians,2.324769032
Nymphargus_lindae,Amphibians,2.324769058
Nymphargus_mariae,Amphibians,1.224932213
Nymphargus_ocellatus,Amphibians,7.640685459
Nymphargus_phenax,Amphibians,0.402032867
Nymphargus_pluvialis,Amphibians,3.209401113
Nymphargus_posadae,Amphibians,1.313304805
Nymphargus_siren,Amphibians,0.295215828
Nymphoides_flaccida,Plants,4.408061985
Nymphoides_humboldtiana,Plants,1.22690742
Nystactes_tamatia,Birds,0.886246152
Nystalus_chacuru,Birds,0.87925419
Nystalus_maculatus,Birds,0.379797745
Nystalus_striolatus,Birds,1.069330952
Oblivia_mikanioides,Plants,1.045468363
Obtegomeria_caerulescens,Plants,1.011389435
Oceanites_oceanicus_N,Birds,0.17469462
Ocellochloa_gardneri,Plants,0.637571927
Ocellochloa_stolonifera,Plants,0.764660137
Ochetorhynchus_andaecola,Birds,2.708193481
Ochmacanthus_alternus,Fishes,0.552458713
Ochmacanthus_orinoco,Fishes,0.791434632
Ochmacanthus_reinhardtii,Fishes,0.84673596
Ochoterenaea_colombiana,Plants,1.065520719
Ochrobryum_gardneri,Plants,0.914297769
Ochthocosmus_attenuatus,Plants,5.284489947
Ochthocosmus_barrae,Plants,1.039630331
Ochthocosmus_berryi,Plants,0.261331338
Ochthocosmus_multiflorus,Plants,0.575710754
Ochthocosmus_roraimae,Plants,1.185492078
Ochthoeca_cinnamomeiventris,Birds,0.068204023
Ochthoeca_fumicolor,Birds,1.394440405
Ochthoeca_leucophrys,Birds,2.076167474
Ochthoeca_oenanthoides,Birds,1.959641526
Ochthoeca_rufipectoralis,Birds,1.037418248
Ochthoeca_thoracica,Birds,0.898552829
Ochthornis_littoralis,Birds,9.569196349
Ocimum_campechianum,Plants,1.197366508
Ocotea_acutifolia,Plants,1.266834241
Ocotea_alata,Plants,0.382135369
Ocotea_alveata,Plants,6.088142389
Ocotea_amazonica,Plants,1.089072907
Ocotea_amplissima,Plants,0.464933827
Ocotea_arnottiana,Plants,0.75783165
Ocotea_badia,Plants,5.604608547
Ocotea_basirecurva,Plants,0.591723565
Ocotea_benthamiana,Plants,0.735995305
Ocotea_bijuga,Plants,1.209962528
Ocotea_bofo,Plants,0.698962249
Ocotea_brachybotrya,Plants,1.227058845
Ocotea_bracteosa,Plants,2.251977156
Ocotea_caesifolia,Plants,0.963844886
Ocotea_camphoromoea,Plants,1.221394267
Ocotea_canaliculata,Plants,1.141316366
Ocotea_caniflora,Plants,0.70011152
Ocotea_cardinalis,Plants,1.112222255
Ocotea_catharinensis,Plants,2.268009211
Ocotea_ceanothifolia,Plants,1.282681074
Ocotea_cernua,Plants,0.957533339
Ocotea_cinerea,Plants,0.657073231
Ocotea_citrifolia,Plants,2.304921065
Ocotea_citrosmoides,Plants,2.304921065
Ocotea_comata,Plants,2.89083128
Ocotea_commutata,Plants,8.778480557
Ocotea_complicata,Plants,2.139287235
Ocotea_cowaniana,Plants,0.809359278
Ocotea_cujumary,Plants,1.000151037
Ocotea_daphnifolia,Plants,3.746777578
Ocotea_debilis,Plants,0.668545603
Ocotea_declinata,Plants,2.304921065
Ocotea_deflexa,Plants,1.390531352
Ocotea_densiflora,Plants,2.17506849
Ocotea_diffusa,Plants,1.030907163
Ocotea_discrepens,Plants,1.901125783
Ocotea_duidensis,Plants,1.185923631
Ocotea_eggersiana,Plants,2.798565393
Ocotea_erectifolia,Plants,1.511403866
Ocotea_flavantha,Plants,1.203166781
Ocotea_frondosa,Plants,0.874036705
Ocotea_glauca,Plants,1.540711516
Ocotea_glaucina,Plants,0.813474185
Ocotea_glaucosericea,Plants,0.531595954
Ocotea_glaziovii,Plants,1.142372212
Ocotea_heterochroma,Plants,0.338142254
Ocotea_hilariana,Plants,2.304921065
Ocotea_hirtandra,Plants,2.274698974
Ocotea_hoehnii,Plants,2.304921065
Ocotea_illustris,Plants,3.698610122
Ocotea_imazensis,Plants,2.276199308
Ocotea_immersa,Plants,0.611639217
Ocotea_indecora,Plants,0.363191979
Ocotea_indirectinervia,Plants,1.331497125
Ocotea_javitensis,Plants,0.715622515
Ocotea_karsteniana,Plants,0.917106372
Ocotea_killipii,Plants,0.734121948
Ocotea_laevifolia,Plants,1.225918554
Ocotea_lancifolia,Plants,0.86734884
Ocotea_laxiflora,Plants,0.950258518
Ocotea_leptobotra,Plants,0.982375995
Ocotea_leptophylla,Plants,5.572972056
Ocotea_leucoxylon,Plants,1.002846151
Ocotea_lobbii,Plants,2.470722284
Ocotea_lucida,Plants,2.304921065
Ocotea_macrophylla,Plants,0.483009786
Ocotea_macropoda,Plants,0.717890298
Ocotea_martinicensis,Plants,2.507859676
Ocotea_matensis,Plants,2.304921065
Ocotea_matogrossensis,Plants,1.018791474
Ocotea_megaphylla,Plants,2.304921065
Ocotea_meyendorffiana,Plants,2.304921065
Ocotea_microneura,Plants,0.4411844
Ocotea_montana,Plants,1.256684345
Ocotea_mucronata,Plants,0.203569562
Ocotea_multiglandulosa,Plants,1.255723241
Ocotea_munacensis,Plants,10.41567974
Ocotea_myriantha,Plants,0.659408082
Ocotea_myristicifolia,Plants,2.304921065
Ocotea_neblinae,Plants,0.517448111
Ocotea_neesiana,Plants,1.306113926
Ocotea_nigra,Plants,2.269576571
Ocotea_nigrescens,Plants,1.598192709
Ocotea_nilssonii,Plants,0.663893421
Ocotea_nitida,Plants,1.195559217
Ocotea_nitidula,Plants,2.304921065
Ocotea_notata,Plants,1.119147717
Ocotea_nutans,Plants,0.507440531
Ocotea_oblonga,Plants,0.946764406
Ocotea_obovata,Plants,0.976154338
Ocotea_ottoschmidtii,Plants,4.616583437
Ocotea_pallida,Plants,5.405761097
Ocotea_paranapiacabensis,Plants,0.389549671
Ocotea_percoriacea,Plants,0.335908977
Ocotea_perrobusta,Plants,1.152254454
Ocotea_peruviana,Plants,4.525205927
Ocotea_phillyraeoides,Plants,2.304921065
Ocotea_polyantha,Plants,3.02327838
Ocotea_pomaderroides,Plants,0.315918131
Ocotea_prolifera,Plants,1.219141879
Ocotea_prunifolia,Plants,10.21159525
Ocotea_puberula,Plants,1.011919779
Ocotea_quixos,Plants,0.744305306
Ocotea_rhodophylla,Plants,0.768456683
Ocotea_riedelii,Plants,2.304921065
Ocotea_rubra,Plants,8.343611456
Ocotea_sanariapensis,Plants,0.592690358
Ocotea_scabrella,Plants,1.0929272
Ocotea_scandens,Plants,1.125306715
Ocotea_schomburgkiana,Plants,1.408395909
Ocotea_semicompleta,Plants,2.304921065
Ocotea_silvae,Plants,0.235937586
Ocotea_splendens,Plants,1.226742989
Ocotea_squarrosa,Plants,0.821893741
Ocotea_stenoneura,Plants,0.877770421
Ocotea_subracemosa,Plants,2.304921065
Ocotea_subterminalis,Plants,1.429523809
Ocotea_subtriplinervis,Plants,2.304921065
Ocotea_tabacifolia,Plants,0.610951143
Ocotea_tarapotana,Plants,1.255723241
Ocotea_tomentosa,Plants,0.292829367
Ocotea_ucayalensis,Plants,0.828818794
Ocotea_urbaniana,Plants,1.088190119
Ocotea_variabilis,Plants,0.410965461
Ocotea_velutina,Plants,1.021652538
Ocotea_vergelensis,Plants,2.844840042
Ocotea_weberbaueri,Plants,3.04642323
Ocotea_whitei,Plants,0.737240588
Ocotea_wurdackiana,Plants,1.168323938
Ocotea_yutajensis,Plants,1.147154044
Ocreatus_underwoodii,Birds,1.382130007
Octoblepharum_ampullaceum,Plants,0.49242881
Octoblepharum_cocuiense,Plants,0.853896936
Octoblepharum_cylindricum,Plants,1.167460404
Octoblepharum_pulvinatum,Plants,0.950468214
Octoblepharum_rhaphidostegium,Plants,0.980781466
Octoblepharum_tatei,Plants,2.75840959
Octodontomys_gliroides,Mammals,11.05152094
Octomeria_alpina,Plants,2.304921065
Octomeria_amazonica,Plants,1.509048293
Octomeria_boliviensis,Plants,22.55651285
Octomeria_brevifolia,Plants,0.99769351
Octomeria_buchtienii,Plants,9.366562562
Octomeria_connellii,Plants,1.468103076
Octomeria_cordilabia,Plants,0.338694346
Octomeria_erosilabia,Plants,0.334987133
Octomeria_filifolia,Plants,0.929175339
Octomeria_graminifolia,Plants,0.674641496
Octomeria_hatschbachii,Plants,0.960373003
Octomeria_hondurensis,Plants,14.46223927
Octomeria_juncifolia,Plants,0.199178919
Octomeria_lancipetala,Plants,0.157406147
Octomeria_parvula,Plants,8.624251065
Octomeria_rodeiensis,Plants,4.894707052
Octomeria_sagittata,Plants,1.267413582
Octomeria_scirpoidea,Plants,1.175667518
Octomeria_semiconnata,Plants,14.46223927
Octomeria_serpens,Plants,7.82079458
Octomeria_spathulata,Plants,12.51175812
Octomeria_taracuana,Plants,1.188184259
Odocoileus_virginianus,Mammals,1.530664434
Odonellia_eriocephala,Plants,0.855023203
Odontadenia_aracamunensis,Plants,1.543846643
Odontadenia_funigera,Plants,0.764314273
Odontadenia_killipii,Plants,0.38413506
Odontadenia_lutea,Plants,1.193428551
Odontadenia_macrantha,Plants,1.157168319
Odontadenia_markgrafiana,Plants,2.304921065
Odontadenia_perrottetii,Plants,1.556744912
Odontadenia_sylvestris,Plants,2.304921065
Odontocarya_amazonum,Plants,7.801072598
Odontocarya_arifolia,Plants,0.523806045
Odontocarya_diplobotrya,Plants,0.773314515
Odontocarya_duckei,Plants,1.575531201
Odontocarya_krukoviana,Plants,7.801072598
Odontocarya_magnifolia,Plants,0.583786388
Odontocarya_tamoides,Plants,0.688280021
Odontocharacidium_aphanes,Fishes,0.739820739
Odontoglossum_angustatum,Plants,0.665209967
Odontoglossum_bicolor,Plants,6.208051256
Odontoglossum_cruentum,Plants,0.951676577
Odontoglossum_gracile,Plants,0.483830616
Odontoglossum_harryanum,Plants,2.386978802
Odontoglossum_longipes,Plants,0.104271115
Odontoglossum_pardinum,Plants,0.097534769
Odontoglossum_rhynchanthum,Plants,1.887602058
Odontoglossum_rigidum,Plants,0.745773826
Odontoglossum_wyattianum,Plants,6.153372863
Odontolejeunea_decemdentata,Plants,1.446526242
Odontolejeunea_lunulata,Plants,0.744228889
Odontonema_barberioides,Plants,2.304921065
Odontonema_bracteolatum,Plants,1.145664767
Odontonema_dissitiflorus,Plants,2.304921065
Odontonema_multiflorum,Plants,2.304921065
Odontonema_rubrum,Plants,0.248924551
Odontonema_speciosum,Plants,0.094020057
Odontophorus_balliviani,Birds,1.132554985
Odontophorus_gujanensis,Birds,0.934650011
Odontophorus_hyperythrus,Birds,0.114140376
Odontophorus_speciosus,Birds,1.243936992
Odontophorus_stellatus,Birds,0.481700512
Odontophrynus_lavillai,Amphibians,0.008285896
Odontorchilus_branickii,Birds,1.50058039
Odontorchilus_cinereus,Birds,1.744917414
Odontoschisma_atropurpureum,Plants,0.837891236
Odontoschisma_bifidum,Plants,0.008542329
Odontoschisma_longiflorum,Plants,0.195435921
Odontoschisma_portoricense,Plants,0.686737119
Odontoschisma_soratamum,Plants,0.848949866
Odontostilbe_dierythrura,Fishes,0.973680646
Odontostilbe_ecuadorensis,Fishes,0.563714475
Odontostilbe_euspilurus,Fishes,0.641312963
Odontostilbe_fugitiva,Fishes,0.837302359
Odontostilbe_nareuda,Fishes,0.727925019
Odontostilbe_parecis,Fishes,0.03968386
Odontostilbe_roloffi,Fishes,1.370166349
Oecomys_auyantepui,Mammals,1.219055417
Oecomys_bicolor,Mammals,0.91700451
Oecomys_catherinae,Mammals,1.6528854
Oecomys_concolor,Mammals,0.845506848
Oecomys_mamorae,Mammals,0.91277147
Oecomys_paricola,Mammals,1.10777679
Oecomys_phaeotis,Mammals,0.555408192
Oecomys_rex,Mammals,2.137580967
Oecomys_roberti,Mammals,0.840130178
Oecomys_rutilus,Mammals,1.084938534
Oecomys_speciosus,Mammals,2.678789642
Oecomys_superans,Mammals,3.994800596
Oecomys_trinitatis,Mammals,1.10347458
Oedematopus_dodecandrus,Plants,3.154602082
Oenocarpus_bacaba,Plants,0.967989972
Oenocarpus_balickii,Plants,0.601157159
Oenocarpus_bataua,Plants,0.935369356
Oenocarpus_mapora,Plants,0.758556662
Oenothera_affinis,Plants,0.213875072
Oenothera_epilobiifolia,Plants,0.839764977
Oenothera_multicaulis,Plants,0.96561335
Oenothera_scabra,Plants,3.825669373
Oenothera_siambonensis,Plants,3.944776035
Olallamys_albicauda,Mammals,0.005218172
Oldenlandia_filicaulis,Plants,0.971431326
Oldenlandia_salzmannii,Plants,0.330541086
Oleandra_articulata,Plants,0.76168568
Oleandra_lehmannii,Plants,0.846792338
Oleandra_nodosa,Plants,1.137918422
Oleandra_pilosa,Plants,1.110279309
Olfersia_cervina,Plants,1.206755975
Oligactis_pichinchensis,Plants,0.282135142
Oligancistrus_punctatissimus,Fishes,1.009479141
Oligoryzomys_andinus,Mammals,3.431658017
Oligoryzomys_destructor,Mammals,1.326322772
Oligoryzomys_fulvescens,Mammals,1.517867169
Oligoryzomys_microtis,Mammals,0.901382651
Oligosarcus_schindleri,Fishes,1.373537461
Oligotrichum_erosum,Plants,1.580252096
Oliveriana_brevilabia,Plants,0.664016431
Olmedia_aspera,Plants,0.813401167
Olsynium_scirpoideum,Plants,14.55125492
Olyra_amapana,Plants,3.686576604
Olyra_glaberrima,Plants,1.047003645
Olyra_juruana,Plants,0.738237658
Olyra_longifolia,Plants,1.22859722
Olyra_obliquifolia,Plants,1.404586835
Olyra_tamanquareana,Plants,0.191291145
Olyra_taquara,Plants,0.684308566
Olyra_wurdackii,Plants,2.24362162
Ombrophytum_microlepis,Plants,0.434438956
Ombrophytum_subterraneum,Plants,0.812539639
Ombrophytum_violaceum,Plants,1.14735502
Omphalanthus_huanucensis,Plants,7.503722505
Omphalanthus_jackii,Plants,2.161572861
Omphalea_brasiliensis,Plants,0.581198321
Oncidium_abortivum,Plants,0.751456353
Oncidium_alexandrae,Plants,0.007634357
Oncidium_batemannianum,Plants,1.803178973
Oncidium_baueri,Plants,1.116625028
Oncidium_bifolium,Plants,4.349240207
Oncidium_cajamarcae,Plants,13.51409447
Oncidium_contaypacchaense,Plants,3.159076313
Oncidium_cultratum,Plants,0.145738262
Oncidium_excavatum,Plants,0.887343847
Oncidium_klotzschianum,Plants,1.282430864
Oncidium_mixturum,Plants,2.341370294
Oncidium_orthotis,Plants,1.108377184
Oncidium_pastorellii,Plants,3.114295349
Oncidium_pentadactylon,Plants,0.903036303
Oncidium_picturatissimum,Plants,1.170614716
Oncidium_poikilostalix,Plants,1.465345664
Oncidium_vierlingii,Plants,2.982344614
Oncidium_warmingii,Plants,0.023283278
Oncidium_wyattianum,Plants,16.12454173
Oncorachis_ramosa,Plants,1.303522177
Oneillornis_lunulatus,Birds,0.769134395
Oneillornis_salvini,Birds,0.484140172
Onnina_salicifolia,Plants,0.916524908
Onoseris_alata,Plants,0.623269848
Onoseris_annua,Plants,1.255723241
